zip_code,year,walkability_category,active_license_count,category_weight
60625,2017,industrial_or_logistics,19,-38
60625,2017,local_retail_and_commercial_services,180,180
60625,2017,personal_and_health_services,180,360
60625,2017,restaurants_and_social_life,248,744
60625,2017,uncategorized,503,0
60625,2018,auto_oriented,54,-162
60625,2018,community_and_entertainment,42,84
60625,2018,fresh_food_and_daily_needs,763,2289
60625,2018,home_based_or_non_storefront,129,0
60625,2018,industrial_or_logistics,8,-16
60625,2018,local_retail_and_commercial_services,143,143
60625,2018,personal_and_health_services,119,238
60625,2018,restaurants_and_social_life,163,489
60625,2018,uncategorized,324,0
60625,2019,auto_oriented,82,-246
60625,2019,community_and_entertainment,51,102
60625,2019,fresh_food_and_daily_needs,1028,3084
60625,2019,home_based_or_non_storefront,151,0
60625,2019,industrial_or_logistics,13,-26
60625,2019,local_retail_and_commercial_services,162,162
60625,2019,personal_and_health_services,176,352
60625,2019,restaurants_and_social_life,227,681
60625,2019,uncategorized,442,0
60625,2020,auto_oriented,53,-159
60625,2020,community_and_entertainment,46,92
60625,2020,fresh_food_and_daily_needs,791,2373
60625,2020,home_based_or_non_storefront,125,0
60625,2020,industrial_or_logistics,5,-10
60625,2020,local_retail_and_commercial_services,117,117
60625,2020,personal_and_health_services,125,250
60625,2020,restaurants_and_social_life,153,459
60625,2020,uncategorized,257,0
60625,2021,auto_oriented,81,-243
60625,2021,community_and_entertainment,61,122
60625,2021,fresh_food_and_daily_needs,1052,3156
60625,2021,home_based_or_non_storefront,155,0
60625,2021,industrial_or_logistics,10,-20
60625,2021,local_retail_and_commercial_services,159,159
60625,2021,personal_and_health_services,192,384
60625,2021,restaurants_and_social_life,236,708
60625,2021,uncategorized,362,0
60625,2022,auto_oriented,52,-156
60625,2022,community_and_entertainment,49,98
60625,2022,fresh_food_and_daily_needs,794,2382
60625,2022,home_based_or_non_storefront,113,0
60625,2022,industrial_or_logistics,6,-12
60625,2022,local_retail_and_commercial_services,141,141
60625,2022,personal_and_health_services,138,276
60625,2022,restaurants_and_social_life,164,492
60625,2022,uncategorized,240,0
60625,2023,auto_oriented,77,-231
60625,2023,community_and_entertainment,58,116
60625,2023,fresh_food_and_daily_needs,969,2907
60625,2023,home_based_or_non_storefront,123,0
60625,2023,industrial_or_logistics,12,-24
60625,2023,local_retail_and_commercial_services,132,132
60625,2023,personal_and_health_services,183,366
60625,2023,restaurants_and_social_life,226,678
60625,2023,uncategorized,325,0
60625,2024,auto_oriented,51,-153
60625,2024,community_and_entertainment,50,100
60625,2024,fresh_food_and_daily_needs,806,2418
60625,2024,home_based_or_non_storefront,117,0
60625,2024,industrial_or_logistics,8,-16
60625,2024,local_retail_and_commercial_services,99,99
60625,2024,personal_and_health_services,138,276
60625,2024,restaurants_and_social_life,158,474
60625,2024,uncategorized,221,0
60625,2025,auto_oriented,74,-222
60625,2025,community_and_entertainment,67,134
60625,2025,fresh_food_and_daily_needs,953,2859
60625,2025,home_based_or_non_storefront,125,0
60625,2025,industrial_or_logistics,12,-24
60625,2025,local_retail_and_commercial_services,103,103
60625,2025,personal_and_health_services,162,324
60625,2025,restaurants_and_social_life,224,672
60625,2025,uncategorized,284,0
60626,2000,auto_oriented,4,-12
60626,2000,community_and_entertainment,1,2
60626,2000,fresh_food_and_daily_needs,7,21
60626,2000,home_based_or_non_storefront,2,0
60626,2000,personal_and_health_services,3,6
60626,2000,restaurants_and_social_life,2,6
60626,2000,uncategorized,12,0
60626,2001,auto_oriented,12,-36
60626,2001,community_and_entertainment,2,4
60626,2001,fresh_food_and_daily_needs,88,264
60626,2001,home_based_or_non_storefront,6,0
60626,2001,industrial_or_logistics,2,-4
60626,2001,local_retail_and_commercial_services,3,3
60626,2001,personal_and_health_services,13,26
60626,2001,restaurants_and_social_life,5,15
60626,2001,uncategorized,68,0
60626,2002,auto_oriented,49,-147
60626,2002,community_and_entertainment,11,22
60626,2002,fresh_food_and_daily_needs,385,1155
60626,2002,home_based_or_non_storefront,55,0
60626,2002,industrial_or_logistics,21,-42
60626,2002,local_retail_and_commercial_services,21,21
60626,2002,personal_and_health_services,67,134
60626,2002,restaurants_and_social_life,88,264
60626,2002,uncategorized,501,0
60626,2003,auto_oriented,85,-255
60626,2003,community_and_entertainment,20,40
60626,2003,fresh_food_and_daily_needs,555,1665
60626,2003,home_based_or_non_storefront,80,0
60626,2003,industrial_or_logistics,33,-66
60626,2003,local_retail_and_commercial_services,39,39
60626,2003,personal_and_health_services,106,212
60626,2003,restaurants_and_social_life,132,396
60626,2003,uncategorized,787,0
60626,2004,auto_oriented,89,-267
60626,2004,community_and_entertainment,16,32
60626,2004,fresh_food_and_daily_needs,576,1728
60626,2004,home_based_or_non_storefront,88,0
60626,2004,industrial_or_logistics,29,-58
60626,2004,local_retail_and_commercial_services,40,40
60626,2004,personal_and_health_services,119,238
60626,2004,restaurants_and_social_life,107,321
60626,2004,uncategorized,791,0
60626,2005,auto_oriented,87,-261
60626,2005,community_and_entertainment,15,30
60626,2005,fresh_food_and_daily_needs,521,1563
60626,2005,home_based_or_non_storefront,100,0
60626,2005,industrial_or_logistics,35,-70
60626,2005,local_retail_and_commercial_services,42,42
60626,2005,personal_and_health_services,52,104
60626,2005,restaurants_and_social_life,109,327
60626,2005,uncategorized,823,0
60626,2006,auto_oriented,80,-240
60626,2006,community_and_entertainment,15,30
60626,2006,fresh_food_and_daily_needs,512,1536
60626,2006,home_based_or_non_storefront,103,0
60626,2006,industrial_or_logistics,32,-64
60626,2006,local_retail_and_commercial_services,41,41
60626,2006,personal_and_health_services,25,50
60626,2006,restaurants_and_social_life,117,351
60626,2006,uncategorized,811,0
60626,2007,auto_oriented,74,-222
60626,2007,community_and_entertainment,14,28
60626,2007,fresh_food_and_daily_needs,494,1482
60626,2007,home_based_or_non_storefront,102,0
60626,2007,industrial_or_logistics,29,-58
60626,2007,local_retail_and_commercial_services,37,37
60626,2007,personal_and_health_services,24,48
60626,2007,restaurants_and_social_life,129,387
60626,2007,uncategorized,679,0
60626,2008,auto_oriented,73,-219
60626,2008,community_and_entertainment,17,34
60626,2008,fresh_food_and_daily_needs,502,1506
60626,2008,home_based_or_non_storefront,116,0
60626,2008,industrial_or_logistics,26,-52
60626,2008,local_retail_and_commercial_services,38,38
60626,2008,personal_and_health_services,25,50
60626,2008,restaurants_and_social_life,138,414
60626,2008,uncategorized,601,0
60626,2009,auto_oriented,36,-108
60626,2009,community_and_entertainment,15,30
60626,2009,fresh_food_and_daily_needs,293,879
60626,2009,home_based_or_non_storefront,72,0
60626,2009,industrial_or_logistics,14,-28
60626,2009,local_retail_and_commercial_services,26,26
60626,2009,personal_and_health_services,18,36
60626,2009,restaurants_and_social_life,98,294
60626,2009,uncategorized,489,0
60626,2010,auto_oriented,69,-207
60626,2010,community_and_entertainment,24,48
60626,2010,fresh_food_and_daily_needs,505,1515
60626,2010,home_based_or_non_storefront,130,0
60626,2010,industrial_or_logistics,21,-42
60626,2010,local_retail_and_commercial_services,45,45
60626,2010,personal_and_health_services,30,60
60626,2010,restaurants_and_social_life,153,459
60626,2010,uncategorized,691,0
60626,2011,auto_oriented,40,-120
60626,2011,community_and_entertainment,22,44
60626,2011,fresh_food_and_daily_needs,280,840
60626,2011,home_based_or_non_storefront,70,0
60626,2011,industrial_or_logistics,12,-24
60626,2011,local_retail_and_commercial_services,29,29
60626,2011,personal_and_health_services,27,54
60626,2011,restaurants_and_social_life,96,288
60626,2011,uncategorized,491,0
60626,2012,auto_oriented,96,-288
60626,2012,community_and_entertainment,33,66
60626,2012,fresh_food_and_daily_needs,501,1503
60626,2012,home_based_or_non_storefront,158,0
60626,2012,industrial_or_logistics,20,-40
60626,2012,local_retail_and_commercial_services,53,53
60626,2012,personal_and_health_services,69,138
60626,2012,restaurants_and_social_life,153,459
60626,2012,uncategorized,576,0
60626,2013,auto_oriented,38,-114
60626,2013,community_and_entertainment,23,46
60626,2013,fresh_food_and_daily_needs,348,1044
60626,2013,home_based_or_non_storefront,71,0
60626,2013,industrial_or_logistics,6,-12
60626,2013,local_retail_and_commercial_services,51,51
60626,2013,personal_and_health_services,54,108
60626,2013,restaurants_and_social_life,107,321
60626,2013,uncategorized,287,0
60626,2014,auto_oriented,63,-189
60626,2014,community_and_entertainment,26,52
60626,2014,fresh_food_and_daily_needs,522,1566
60626,2014,home_based_or_non_storefront,82,0
60626,2014,industrial_or_logistics,10,-20
60626,2014,local_retail_and_commercial_services,68,68
60626,2014,personal_and_health_services,68,136
60626,2014,restaurants_and_social_life,172,516
60626,2014,uncategorized,306,0
60626,2015,auto_oriented,39,-117
60626,2015,community_and_entertainment,21,42
60626,2015,fresh_food_and_daily_needs,399,1197
60626,2015,home_based_or_non_storefront,60,0
60626,2015,industrial_or_logistics,6,-12
60626,2015,local_retail_and_commercial_services,69,69
60626,2015,personal_and_health_services,55,110
60626,2015,restaurants_and_social_life,124,372
60626,2015,uncategorized,216,0
60626,2016,auto_oriented,59,-177
60626,2016,community_and_entertainment,26,52
60626,2016,fresh_food_and_daily_needs,518,1554
60626,2016,home_based_or_non_storefront,71,0
60626,2016,industrial_or_logistics,11,-22
60626,2016,local_retail_and_commercial_services,82,82
60626,2016,personal_and_health_services,71,142
60626,2016,restaurants_and_social_life,173,519
60626,2016,uncategorized,239,0
60626,2017,auto_oriented,39,-117
60626,2017,community_and_entertainment,27,54
60626,2017,fresh_food_and_daily_needs,407,1221
60626,2017,home_based_or_non_storefront,64,0
60626,2017,industrial_or_logistics,7,-14
60626,2017,local_retail_and_commercial_services,76,76
60626,2017,personal_and_health_services,72,144
60626,2017,restaurants_and_social_life,142,426
60626,2017,uncategorized,174,0
60626,2018,auto_oriented,56,-168
60626,2018,community_and_entertainment,32,64
60626,2018,fresh_food_and_daily_needs,521,1563
60626,2018,home_based_or_non_storefront,70,0
60626,2018,industrial_or_logistics,13,-26
60626,2018,local_retail_and_commercial_services,71,71
60626,2018,personal_and_health_services,79,158
60626,2018,restaurants_and_social_life,166,498
60626,2018,uncategorized,203,0
60626,2019,auto_oriented,39,-117
60626,2019,community_and_entertainment,25,50
60626,2019,fresh_food_and_daily_needs,439,1317
60626,2019,home_based_or_non_storefront,63,0
60626,2019,industrial_or_logistics,11,-22
60626,2019,local_retail_and_commercial_services,65,65
60626,2019,personal_and_health_services,71,142
60626,2019,restaurants_and_social_life,126,378
60626,2019,uncategorized,153,0
60626,2020,auto_oriented,55,-165
60626,2020,community_and_entertainment,25,50
60626,2020,fresh_food_and_daily_needs,489,1467
60626,2020,home_based_or_non_storefront,65,0
60626,2020,industrial_or_logistics,12,-24
60626,2020,local_retail_and_commercial_services,57,57
60626,2020,personal_and_health_services,75,150
60626,2020,restaurants_and_social_life,148,444
60626,2020,uncategorized,164,0
60626,2021,auto_oriented,39,-117
60626,2021,community_and_entertainment,20,40
60626,2021,fresh_food_and_daily_needs,459,1377
60626,2021,home_based_or_non_storefront,62,0
60626,2021,industrial_or_logistics,12,-24
60626,2021,local_retail_and_commercial_services,57,57
60626,2021,personal_and_health_services,76,152
60626,2021,restaurants_and_social_life,151,453
60626,2021,uncategorized,129,0
60626,2022,auto_oriented,50,-150
60626,2022,community_and_entertainment,21,42
60626,2022,fresh_food_and_daily_needs,468,1404
60626,2022,home_based_or_non_storefront,62,0
60626,2022,industrial_or_logistics,11,-22
60626,2022,local_retail_and_commercial_services,60,60
60626,2022,personal_and_health_services,77,154
60626,2022,restaurants_and_social_life,147,441
60626,2022,uncategorized,155,0
60626,2023,auto_oriented,33,-99
60626,2023,community_and_entertainment,17,34
60626,2023,fresh_food_and_daily_needs,416,1248
60626,2023,home_based_or_non_storefront,52,0
60626,2023,industrial_or_logistics,11,-22
60626,2023,local_retail_and_commercial_services,59,59
60626,2023,personal_and_health_services,64,128
60626,2023,restaurants_and_social_life,105,315
60626,2023,uncategorized,116,0
60626,2024,auto_oriented,43,-129
60626,2024,community_and_entertainment,22,44
60626,2024,fresh_food_and_daily_needs,471,1413
60626,2024,home_based_or_non_storefront,61,0
60626,2024,industrial_or_logistics,9,-18
60626,2024,local_retail_and_commercial_services,64,64
60626,2024,personal_and_health_services,68,136
60626,2024,restaurants_and_social_life,128,384
60626,2024,uncategorized,130,0
60626,2025,auto_oriented,31,-93
60626,2025,community_and_entertainment,13,26
60626,2025,fresh_food_and_daily_needs,405,1215
60626,2025,home_based_or_non_storefront,51,0
60626,2025,industrial_or_logistics,10,-20
60626,2025,local_retail_and_commercial_services,56,56
60626,2025,personal_and_health_services,57,114
60626,2025,restaurants_and_social_life,109,327
60626,2025,uncategorized,97,0
60628,2000,auto_oriented,3,-9
60628,2000,community_and_entertainment,2,4
60628,2000,fresh_food_and_daily_needs,8,24
60628,2000,home_based_or_non_storefront,7,0
60628,2000,industrial_or_logistics,2,-4
60628,2000,local_retail_and_commercial_services,2,2
60628,2000,restaurants_and_social_life,2,6
60628,2000,uncategorized,29,0
60628,2001,auto_oriented,22,-66
60628,2001,community_and_entertainment,4,8
60628,2001,fresh_food_and_daily_needs,101,303
60628,2001,home_based_or_non_storefront,31,0
60628,2001,industrial_or_logistics,16,-32
60628,2001,local_retail_and_commercial_services,11,11
60628,2001,personal_and_health_services,25,50
60628,2001,restaurants_and_social_life,10,30
60628,2001,uncategorized,150,0
60628,2002,auto_oriented,108,-324
60628,2002,community_and_entertainment,16,32
60628,2002,fresh_food_and_daily_needs,489,1467
60628,2002,home_based_or_non_storefront,153,0
60628,2002,industrial_or_logistics,79,-158
60628,2002,local_retail_and_commercial_services,46,46
60628,2002,personal_and_health_services,68,136
60628,2002,restaurants_and_social_life,70,210
60628,2002,uncategorized,737,0
60628,2003,auto_oriented,173,-519
60628,2003,community_and_entertainment,17,34
60628,2003,fresh_food_and_daily_needs,720,2160
60628,2003,home_based_or_non_storefront,208,0
60628,2003,industrial_or_logistics,152,-304
60628,2003,local_retail_and_commercial_services,65,65
60628,2003,personal_and_health_services,86,172
60628,2003,restaurants_and_social_life,98,294
60628,2003,uncategorized,1133,0
60628,2004,auto_oriented,170,-510
60628,2004,community_and_entertainment,13,26
60628,2004,fresh_food_and_daily_needs,719,2157
60628,2004,home_based_or_non_storefront,183,0
60628,2004,industrial_or_logistics,153,-306
60628,2004,local_retail_and_commercial_services,61,61
60628,2004,personal_and_health_services,90,180
60628,2004,restaurants_and_social_life,85,255
60628,2004,uncategorized,1165,0
60628,2005,auto_oriented,170,-510
60628,2005,community_and_entertainment,15,30
60628,2005,fresh_food_and_daily_needs,670,2010
60628,2005,home_based_or_non_storefront,189,0
60628,2005,industrial_or_logistics,154,-308
60628,2005,local_retail_and_commercial_services,61,61
60628,2005,personal_and_health_services,85,170
60628,2005,restaurants_and_social_life,86,258
60628,2005,uncategorized,1117,0
60628,2006,auto_oriented,160,-480
60628,2006,community_and_entertainment,12,24
60628,2006,fresh_food_and_daily_needs,658,1974
60628,2006,home_based_or_non_storefront,177,0
60628,2006,industrial_or_logistics,153,-306
60628,2006,local_retail_and_commercial_services,61,61
60628,2006,personal_and_health_services,83,166
60628,2006,restaurants_and_social_life,86,258
60628,2006,uncategorized,1078,0
60628,2007,auto_oriented,149,-447
60628,2007,community_and_entertainment,11,22
60628,2007,fresh_food_and_daily_needs,616,1848
60628,2007,home_based_or_non_storefront,163,0
60628,2007,industrial_or_logistics,157,-314
60628,2007,local_retail_and_commercial_services,59,59
60628,2007,personal_and_health_services,83,166
60628,2007,restaurants_and_social_life,84,252
60628,2007,uncategorized,1023,0
60628,2008,auto_oriented,75,-225
60628,2008,community_and_entertainment,6,12
60628,2008,fresh_food_and_daily_needs,352,1056
60628,2008,home_based_or_non_storefront,99,0
60628,2008,industrial_or_logistics,91,-182
60628,2008,local_retail_and_commercial_services,34,34
60628,2008,personal_and_health_services,51,102
60628,2008,restaurants_and_social_life,47,141
60628,2008,uncategorized,644,0
60628,2009,auto_oriented,149,-447
60628,2009,community_and_entertainment,13,26
60628,2009,fresh_food_and_daily_needs,614,1842
60628,2009,home_based_or_non_storefront,170,0
60628,2009,industrial_or_logistics,153,-306
60628,2009,local_retail_and_commercial_services,62,62
60628,2009,personal_and_health_services,96,192
60628,2009,restaurants_and_social_life,80,240
60628,2009,uncategorized,1061,0
60628,2010,auto_oriented,85,-255
60628,2010,community_and_entertainment,7,14
60628,2010,fresh_food_and_daily_needs,402,1206
60628,2010,home_based_or_non_storefront,91,0
60628,2010,industrial_or_logistics,94,-188
60628,2010,local_retail_and_commercial_services,36,36
60628,2010,personal_and_health_services,50,100
60628,2010,restaurants_and_social_life,39,117
60628,2010,uncategorized,646,0
60628,2011,auto_oriented,146,-438
60628,2011,community_and_entertainment,13,26
60628,2011,fresh_food_and_daily_needs,633,1899
60628,2011,home_based_or_non_storefront,148,0
60628,2011,industrial_or_logistics,147,-294
60628,2011,local_retail_and_commercial_services,59,59
60628,2011,personal_and_health_services,88,176
60628,2011,restaurants_and_social_life,68,204
60628,2011,uncategorized,947,0
60628,2012,auto_oriented,120,-360
60628,2012,community_and_entertainment,7,14
60628,2012,fresh_food_and_daily_needs,458,1374
60628,2012,home_based_or_non_storefront,137,0
60628,2012,industrial_or_logistics,114,-228
60628,2012,local_retail_and_commercial_services,47,47
60628,2012,personal_and_health_services,103,206
60628,2012,restaurants_and_social_life,42,126
60628,2012,uncategorized,628,0
60628,2013,auto_oriented,112,-336
60628,2013,community_and_entertainment,7,14
60628,2013,fresh_food_and_daily_needs,652,1956
60628,2013,home_based_or_non_storefront,96,0
60628,2013,industrial_or_logistics,94,-188
60628,2013,local_retail_and_commercial_services,94,94
60628,2013,personal_and_health_services,109,218
60628,2013,restaurants_and_social_life,65,195
60628,2013,uncategorized,443,0
60628,2014,auto_oriented,65,-195
60628,2014,community_and_entertainment,10,20
60628,2014,fresh_food_and_daily_needs,476,1428
60628,2014,home_based_or_non_storefront,54,0
60628,2014,industrial_or_logistics,52,-104
60628,2014,local_retail_and_commercial_services,109,109
60628,2014,personal_and_health_services,95,190
60628,2014,restaurants_and_social_life,42,126
60628,2014,uncategorized,227,0
60628,2015,auto_oriented,109,-327
60628,2015,community_and_entertainment,11,22
60628,2015,fresh_food_and_daily_needs,643,1929
60628,2015,home_based_or_non_storefront,84,0
60628,2015,industrial_or_logistics,72,-144
60628,2015,local_retail_and_commercial_services,127,127
60628,2015,personal_and_health_services,129,258
60628,2015,restaurants_and_social_life,63,189
60628,2015,uncategorized,293,0
60628,2016,auto_oriented,74,-222
60628,2016,community_and_entertainment,10,20
60628,2016,fresh_food_and_daily_needs,436,1308
60628,2016,home_based_or_non_storefront,64,0
60628,2016,industrial_or_logistics,51,-102
60628,2016,local_retail_and_commercial_services,122,122
60628,2016,personal_and_health_services,98,196
60628,2016,restaurants_and_social_life,44,132
60628,2016,uncategorized,176,0
60628,2017,auto_oriented,105,-315
60628,2017,community_and_entertainment,12,24
60628,2017,fresh_food_and_daily_needs,569,1707
60628,2017,home_based_or_non_storefront,88,0
60628,2017,industrial_or_logistics,69,-138
60628,2017,local_retail_and_commercial_services,135,135
60628,2017,personal_and_health_services,133,266
60628,2017,restaurants_and_social_life,53,159
60628,2017,uncategorized,238,0
60628,2018,auto_oriented,72,-216
60628,2018,community_and_entertainment,14,28
60628,2018,fresh_food_and_daily_needs,436,1308
60628,2018,home_based_or_non_storefront,75,0
60628,2018,industrial_or_logistics,49,-98
60628,2018,local_retail_and_commercial_services,126,126
60628,2018,personal_and_health_services,106,212
60628,2018,restaurants_and_social_life,41,123
60628,2018,uncategorized,148,0
60628,2019,auto_oriented,104,-312
60628,2019,community_and_entertainment,15,30
60628,2019,fresh_food_and_daily_needs,570,1710
60628,2019,home_based_or_non_storefront,95,0
60628,2019,industrial_or_logistics,64,-128
60628,2019,local_retail_and_commercial_services,139,139
60628,2019,personal_and_health_services,129,258
60628,2019,restaurants_and_social_life,52,156
60628,2019,uncategorized,194,0
60628,2020,auto_oriented,71,-213
60628,2020,community_and_entertainment,18,36
60628,2020,fresh_food_and_daily_needs,445,1335
60628,2020,home_based_or_non_storefront,92,0
60628,2020,industrial_or_logistics,48,-96
60628,2020,local_retail_and_commercial_services,125,125
60628,2020,personal_and_health_services,99,198
60628,2020,restaurants_and_social_life,41,123
60628,2020,uncategorized,127,0
60628,2021,auto_oriented,99,-297
60628,2021,community_and_entertainment,18,36
60628,2021,fresh_food_and_daily_needs,551,1653
60628,2021,home_based_or_non_storefront,120,0
60628,2021,industrial_or_logistics,64,-128
60628,2021,local_retail_and_commercial_services,144,144
60628,2021,personal_and_health_services,131,262
60628,2021,restaurants_and_social_life,49,147
60628,2021,uncategorized,170,0
60628,2022,auto_oriented,67,-201
60628,2022,community_and_entertainment,18,36
60628,2022,fresh_food_and_daily_needs,410,1230
60628,2022,home_based_or_non_storefront,98,0
60628,2022,industrial_or_logistics,47,-94
60628,2022,local_retail_and_commercial_services,125,125
60628,2022,personal_and_health_services,95,190
60628,2022,restaurants_and_social_life,35,105
60628,2022,uncategorized,111,0
60628,2023,auto_oriented,87,-261
60628,2023,community_and_entertainment,20,40
60628,2023,fresh_food_and_daily_needs,477,1431
60628,2023,home_based_or_non_storefront,102,0
60628,2023,industrial_or_logistics,59,-118
60628,2023,local_retail_and_commercial_services,119,119
60628,2023,personal_and_health_services,124,248
60628,2023,restaurants_and_social_life,40,120
60628,2023,uncategorized,136,0
60628,2024,auto_oriented,59,-177
60628,2024,community_and_entertainment,19,38
60628,2024,fresh_food_and_daily_needs,417,1251
60628,2024,home_based_or_non_storefront,77,0
60628,2024,industrial_or_logistics,42,-84
60628,2024,local_retail_and_commercial_services,103,103
60628,2024,personal_and_health_services,92,184
60628,2024,restaurants_and_social_life,35,105
60628,2024,uncategorized,90,0
60628,2025,auto_oriented,81,-243
60628,2025,community_and_entertainment,20,40
60628,2025,fresh_food_and_daily_needs,463,1389
60628,2025,home_based_or_non_storefront,89,0
60628,2025,industrial_or_logistics,49,-98
60628,2025,local_retail_and_commercial_services,104,104
60628,2025,personal_and_health_services,108,216
60628,2025,restaurants_and_social_life,34,102
60628,2025,uncategorized,108,0
60629,2000,fresh_food_and_daily_needs,4,12
60629,2000,home_based_or_non_storefront,6,0
60629,2000,local_retail_and_commercial_services,1,1
60629,2000,uncategorized,19,0
60629,2001,auto_oriented,8,-24
60629,2001,community_and_entertainment,1,2
60629,2001,fresh_food_and_daily_needs,116,348
60629,2001,home_based_or_non_storefront,15,0
60629,2001,industrial_or_logistics,7,-14
60629,2001,local_retail_and_commercial_services,7,7
60629,2001,personal_and_health_services,9,18
60629,2001,restaurants_and_social_life,8,24
60629,2001,uncategorized,131,0
60629,2002,auto_oriented,77,-231
60629,2002,community_and_entertainment,28,56
60629,2002,fresh_food_and_daily_needs,588,1764
60629,2002,home_based_or_non_storefront,102,0
60629,2002,industrial_or_logistics,35,-70
60629,2002,local_retail_and_commercial_services,42,42
60629,2002,personal_and_health_services,44,88
60629,2002,restaurants_and_social_life,169,507
60629,2002,uncategorized,837,0
60629,2003,auto_oriented,138,-414
60629,2003,community_and_entertainment,45,90
60629,2003,fresh_food_and_daily_needs,861,2583
60629,2003,home_based_or_non_storefront,146,0
60629,2003,industrial_or_logistics,53,-106
60629,2003,local_retail_and_commercial_services,77,77
60629,2003,personal_and_health_services,73,146
60629,2003,restaurants_and_social_life,236,708
60629,2003,uncategorized,1270,0
60629,2004,auto_oriented,136,-408
60629,2004,community_and_entertainment,38,76
60629,2004,fresh_food_and_daily_needs,890,2670
60629,2004,home_based_or_non_storefront,126,0
60629,2004,industrial_or_logistics,51,-102
60629,2004,local_retail_and_commercial_services,81,81
60629,2004,personal_and_health_services,83,166
60629,2004,restaurants_and_social_life,161,483
60629,2004,uncategorized,1326,0
60629,2005,auto_oriented,132,-396
60629,2005,community_and_entertainment,33,66
60629,2005,fresh_food_and_daily_needs,796,2388
60629,2005,home_based_or_non_storefront,113,0
60629,2005,industrial_or_logistics,51,-102
60629,2005,local_retail_and_commercial_services,89,89
60629,2005,personal_and_health_services,69,138
60629,2005,restaurants_and_social_life,151,453
60629,2005,uncategorized,1318,0
60629,2006,auto_oriented,136,-408
60629,2006,community_and_entertainment,36,72
60629,2006,fresh_food_and_daily_needs,766,2298
60629,2006,home_based_or_non_storefront,118,0
60629,2006,industrial_or_logistics,49,-98
60629,2006,local_retail_and_commercial_services,89,89
60629,2006,personal_and_health_services,70,140
60629,2006,restaurants_and_social_life,142,426
60629,2006,uncategorized,1363,0
60629,2007,auto_oriented,133,-399
60629,2007,community_and_entertainment,35,70
60629,2007,fresh_food_and_daily_needs,728,2184
60629,2007,home_based_or_non_storefront,127,0
60629,2007,industrial_or_logistics,48,-96
60629,2007,local_retail_and_commercial_services,85,85
60629,2007,personal_and_health_services,71,142
60629,2007,restaurants_and_social_life,132,396
60629,2007,uncategorized,1297,0
60629,2008,auto_oriented,72,-216
60629,2008,community_and_entertainment,23,46
60629,2008,fresh_food_and_daily_needs,411,1233
60629,2008,home_based_or_non_storefront,80,0
60629,2008,industrial_or_logistics,28,-56
60629,2008,local_retail_and_commercial_services,43,43
60629,2008,personal_and_health_services,40,80
60629,2008,restaurants_and_social_life,69,207
60629,2008,uncategorized,785,0
60629,2009,auto_oriented,134,-402
60629,2009,community_and_entertainment,30,60
60629,2009,fresh_food_and_daily_needs,684,2052
60629,2009,home_based_or_non_storefront,146,0
60629,2009,industrial_or_logistics,50,-100
60629,2009,local_retail_and_commercial_services,83,83
60629,2009,personal_and_health_services,84,168
60629,2009,restaurants_and_social_life,124,372
60629,2009,uncategorized,1329,0
60629,2010,auto_oriented,72,-216
60629,2010,community_and_entertainment,20,40
60629,2010,fresh_food_and_daily_needs,398,1194
60629,2010,home_based_or_non_storefront,80,0
60629,2010,industrial_or_logistics,28,-56
60629,2010,local_retail_and_commercial_services,64,64
60629,2010,personal_and_health_services,46,92
60629,2010,restaurants_and_social_life,64,192
60629,2010,uncategorized,809,0
60629,2011,auto_oriented,144,-432
60629,2011,community_and_entertainment,24,48
60629,2011,fresh_food_and_daily_needs,665,1995
60629,2011,home_based_or_non_storefront,144,0
60629,2011,industrial_or_logistics,50,-100
60629,2011,local_retail_and_commercial_services,103,103
60629,2011,personal_and_health_services,81,162
60629,2011,restaurants_and_social_life,108,324
60629,2011,uncategorized,1220,0
60629,2012,auto_oriented,128,-384
60629,2012,community_and_entertainment,22,44
60629,2012,fresh_food_and_daily_needs,501,1503
60629,2012,home_based_or_non_storefront,174,0
60629,2012,industrial_or_logistics,33,-66
60629,2012,local_retail_and_commercial_services,78,78
60629,2012,personal_and_health_services,94,188
60629,2012,restaurants_and_social_life,59,177
60629,2012,uncategorized,872,0
60629,2013,auto_oriented,111,-333
60629,2013,community_and_entertainment,20,40
60629,2013,fresh_food_and_daily_needs,787,2361
60629,2013,home_based_or_non_storefront,127,0
60629,2013,industrial_or_logistics,38,-76
60629,2013,local_retail_and_commercial_services,120,120
60629,2013,personal_and_health_services,141,282
60629,2013,restaurants_and_social_life,100,300
60629,2013,uncategorized,687,0
60629,2014,auto_oriented,64,-192
60629,2014,community_and_entertainment,18,36
60629,2014,fresh_food_and_daily_needs,604,1812
60629,2014,home_based_or_non_storefront,88,0
60629,2014,industrial_or_logistics,23,-46
60629,2014,local_retail_and_commercial_services,126,126
60629,2014,personal_and_health_services,130,260
60629,2014,restaurants_and_social_life,62,186
60629,2014,uncategorized,347,0
60629,2015,auto_oriented,111,-333
60629,2015,community_and_entertainment,14,28
60629,2015,fresh_food_and_daily_needs,849,2547
60629,2015,home_based_or_non_storefront,124,0
60629,2015,industrial_or_logistics,36,-72
60629,2015,local_retail_and_commercial_services,171,171
60629,2015,personal_and_health_services,187,374
60629,2015,restaurants_and_social_life,96,288
60629,2015,uncategorized,404,0
60629,2016,auto_oriented,65,-195
60629,2016,community_and_entertainment,13,26
