period_start_year,period_end_year,walkability_category,years_in_period,active_license_count,category_weight,aggregation_unit,year,land_area_sqmi,category_license_density_per_sqmi,category_weight_density_per_sqmi
2024,2025,home_based_or_non_storefront,2,13.5,0.0,ARMOUR SQUARE,2024,,,
2024,2025,industrial_or_logistics,2,9.5,-19.0,ARMOUR SQUARE,2024,,,
2024,2025,local_retail_and_commercial_services,2,52.5,52.5,ARMOUR SQUARE,2024,,,
2024,2025,personal_and_health_services,2,60.5,121.0,ARMOUR SQUARE,2024,,,
2024,2025,restaurants_and_social_life,2,102.5,307.5,ARMOUR SQUARE,2024,,,
2024,2025,uncategorized,2,50.0,0.0,ARMOUR SQUARE,2024,,,
2002,2003,auto_oriented,2,104.0,-312.0,ASHBURN,2002,,,
2002,2003,community_and_entertainment,2,31.5,63.0,ASHBURN,2002,,,
2002,2003,fresh_food_and_daily_needs,2,271.0,813.0,ASHBURN,2002,,,
2002,2003,home_based_or_non_storefront,2,93.5,0.0,ASHBURN,2002,,,
2002,2003,industrial_or_logistics,2,52.0,-104.0,ASHBURN,2002,,,
2002,2003,local_retail_and_commercial_services,2,74.5,74.5,ASHBURN,2002,,,
2002,2003,personal_and_health_services,2,63.0,126.0,ASHBURN,2002,,,
2002,2003,restaurants_and_social_life,2,67.5,202.5,ASHBURN,2002,,,
2002,2003,uncategorized,2,329.0,0.0,ASHBURN,2002,,,
2004,2005,auto_oriented,2,130.5,-391.5,ASHBURN,2004,,,
2004,2005,community_and_entertainment,2,41.5,83.0,ASHBURN,2004,,,
2004,2005,fresh_food_and_daily_needs,2,315.0,945.0,ASHBURN,2004,,,
2004,2005,home_based_or_non_storefront,2,91.5,0.0,ASHBURN,2004,,,
2004,2005,industrial_or_logistics,2,68.5,-137.0,ASHBURN,2004,,,
2004,2005,local_retail_and_commercial_services,2,93.0,93.0,ASHBURN,2004,,,
2004,2005,personal_and_health_services,2,82.5,165.0,ASHBURN,2004,,,
2004,2005,restaurants_and_social_life,2,59.5,178.5,ASHBURN,2004,,,
2004,2005,uncategorized,2,420.5,0.0,ASHBURN,2004,,,
2006,2007,auto_oriented,2,121.0,-363.0,ASHBURN,2006,,,
2006,2007,community_and_entertainment,2,42.5,85.0,ASHBURN,2006,,,
2006,2007,fresh_food_and_daily_needs,2,288.5,865.5,ASHBURN,2006,,,
2006,2007,home_based_or_non_storefront,2,102.0,0.0,ASHBURN,2006,,,
2006,2007,industrial_or_logistics,2,66.5,-133.0,ASHBURN,2006,,,
2006,2007,local_retail_and_commercial_services,2,81.0,81.0,ASHBURN,2006,,,
2006,2007,personal_and_health_services,2,88.5,177.0,ASHBURN,2006,,,
2006,2007,restaurants_and_social_life,2,51.0,153.0,ASHBURN,2006,,,
2006,2007,uncategorized,2,406.0,0.0,ASHBURN,2006,,,
2008,2009,auto_oriented,2,84.0,-252.0,ASHBURN,2008,,,
2008,2009,community_and_entertainment,2,31.5,63.0,ASHBURN,2008,,,
2008,2009,fresh_food_and_daily_needs,2,214.0,642.0,ASHBURN,2008,,,
2008,2009,home_based_or_non_storefront,2,77.0,0.0,ASHBURN,2008,,,
2008,2009,industrial_or_logistics,2,43.5,-87.0,ASHBURN,2008,,,
2008,2009,local_retail_and_commercial_services,2,62.0,62.0,ASHBURN,2008,,,
2008,2009,personal_and_health_services,2,77.0,154.0,ASHBURN,2008,,,
2008,2009,restaurants_and_social_life,2,40.0,120.0,ASHBURN,2008,,,
2008,2009,uncategorized,2,331.0,0.0,ASHBURN,2008,,,
2010,2011,auto_oriented,2,86.5,-259.5,ASHBURN,2010,,,
2010,2011,community_and_entertainment,2,37.0,74.0,ASHBURN,2010,,,
2010,2011,fresh_food_and_daily_needs,2,211.5,634.5,ASHBURN,2010,,,
2010,2011,home_based_or_non_storefront,2,67.5,0.0,ASHBURN,2010,,,
2010,2011,industrial_or_logistics,2,39.0,-78.0,ASHBURN,2010,,,
2010,2011,local_retail_and_commercial_services,2,59.5,59.5,ASHBURN,2010,,,
2010,2011,personal_and_health_services,2,89.5,179.0,ASHBURN,2010,,,
2010,2011,restaurants_and_social_life,2,39.0,117.0,ASHBURN,2010,,,
2010,2011,uncategorized,2,313.0,0.0,ASHBURN,2010,,,
2012,2013,auto_oriented,2,104.5,-313.5,ASHBURN,2012,,,
2012,2013,community_and_entertainment,2,32.0,64.0,ASHBURN,2012,,,
2012,2013,fresh_food_and_daily_needs,2,224.5,673.5,ASHBURN,2012,,,
2012,2013,home_based_or_non_storefront,2,70.0,0.0,ASHBURN,2012,,,
2012,2013,industrial_or_logistics,2,36.5,-73.0,ASHBURN,2012,,,
2012,2013,local_retail_and_commercial_services,2,68.0,68.0,ASHBURN,2012,,,
2012,2013,personal_and_health_services,2,106.0,212.0,ASHBURN,2012,,,
2012,2013,restaurants_and_social_life,2,42.5,127.5,ASHBURN,2012,,,
2012,2013,uncategorized,2,256.0,0.0,ASHBURN,2012,,,
2014,2015,auto_oriented,2,79.5,-238.5,ASHBURN,2014,,,
2014,2015,community_and_entertainment,2,21.5,43.0,ASHBURN,2014,,,
2014,2015,fresh_food_and_daily_needs,2,226.0,678.0,ASHBURN,2014,,,
2014,2015,home_based_or_non_storefront,2,45.0,0.0,ASHBURN,2014,,,
2014,2015,industrial_or_logistics,2,28.5,-57.0,ASHBURN,2014,,,
2014,2015,local_retail_and_commercial_services,2,90.0,90.0,ASHBURN,2014,,,
2014,2015,personal_and_health_services,2,90.0,180.0,ASHBURN,2014,,,
2014,2015,restaurants_and_social_life,2,43.5,130.5,ASHBURN,2014,,,
2014,2015,uncategorized,2,140.0,0.0,ASHBURN,2014,,,
2016,2017,auto_oriented,2,81.0,-243.0,ASHBURN,2016,,,
2016,2017,community_and_entertainment,2,23.5,47.0,ASHBURN,2016,,,
2016,2017,fresh_food_and_daily_needs,2,219.0,657.0,ASHBURN,2016,,,
2016,2017,home_based_or_non_storefront,2,49.0,0.0,ASHBURN,2016,,,
2016,2017,industrial_or_logistics,2,32.5,-65.0,ASHBURN,2016,,,
2016,2017,local_retail_and_commercial_services,2,97.0,97.0,ASHBURN,2016,,,
2016,2017,personal_and_health_services,2,92.0,184.0,ASHBURN,2016,,,
2016,2017,restaurants_and_social_life,2,40.5,121.5,ASHBURN,2016,,,
2016,2017,uncategorized,2,120.0,0.0,ASHBURN,2016,,,
2018,2019,auto_oriented,2,80.0,-240.0,ASHBURN,2018,,,
2018,2019,community_and_entertainment,2,25.0,50.0,ASHBURN,2018,,,
2018,2019,fresh_food_and_daily_needs,2,235.5,706.5,ASHBURN,2018,,,
2018,2019,home_based_or_non_storefront,2,62.0,0.0,ASHBURN,2018,,,
2018,2019,industrial_or_logistics,2,33.0,-66.0,ASHBURN,2018,,,
2018,2019,local_retail_and_commercial_services,2,87.0,87.0,ASHBURN,2018,,,
2018,2019,personal_and_health_services,2,91.0,182.0,ASHBURN,2018,,,
2018,2019,restaurants_and_social_life,2,41.5,124.5,ASHBURN,2018,,,
2018,2019,uncategorized,2,95.5,0.0,ASHBURN,2018,,,
2020,2021,auto_oriented,2,81.5,-244.5,ASHBURN,2020,,,
2020,2021,community_and_entertainment,2,25.0,50.0,ASHBURN,2020,,,
2020,2021,fresh_food_and_daily_needs,2,248.0,744.0,ASHBURN,2020,,,
2020,2021,home_based_or_non_storefront,2,83.0,0.0,ASHBURN,2020,,,
2020,2021,industrial_or_logistics,2,26.5,-53.0,ASHBURN,2020,,,
2020,2021,local_retail_and_commercial_services,2,79.0,79.0,ASHBURN,2020,,,
2020,2021,personal_and_health_services,2,90.5,181.0,ASHBURN,2020,,,
2020,2021,restaurants_and_social_life,2,44.5,133.5,ASHBURN,2020,,,
2020,2021,uncategorized,2,84.0,0.0,ASHBURN,2020,,,
2022,2023,auto_oriented,2,77.0,-231.0,ASHBURN,2022,,,
2022,2023,community_and_entertainment,2,26.5,53.0,ASHBURN,2022,,,
2022,2023,fresh_food_and_daily_needs,2,248.0,744.0,ASHBURN,2022,,,
2022,2023,home_based_or_non_storefront,2,80.5,0.0,ASHBURN,2022,,,
2022,2023,industrial_or_logistics,2,20.5,-41.0,ASHBURN,2022,,,
2022,2023,local_retail_and_commercial_services,2,73.5,73.5,ASHBURN,2022,,,
2022,2023,personal_and_health_services,2,83.5,167.0,ASHBURN,2022,,,
2022,2023,restaurants_and_social_life,2,36.5,109.5,ASHBURN,2022,,,
2022,2023,uncategorized,2,76.5,0.0,ASHBURN,2022,,,
2024,2025,auto_oriented,2,71.5,-214.5,ASHBURN,2024,,,
2024,2025,community_and_entertainment,2,24.5,49.0,ASHBURN,2024,,,
2024,2025,fresh_food_and_daily_needs,2,235.5,706.5,ASHBURN,2024,,,
2024,2025,home_based_or_non_storefront,2,65.0,0.0,ASHBURN,2024,,,
2024,2025,industrial_or_logistics,2,22.0,-44.0,ASHBURN,2024,,,
2024,2025,local_retail_and_commercial_services,2,60.5,60.5,ASHBURN,2024,,,
2024,2025,personal_and_health_services,2,74.0,148.0,ASHBURN,2024,,,
2024,2025,restaurants_and_social_life,2,30.5,91.5,ASHBURN,2024,,,
2024,2025,uncategorized,2,65.0,0.0,ASHBURN,2024,,,
2002,2003,auto_oriented,2,80.0,-240.0,AUBURN GRESHAM,2002,,,
2002,2003,community_and_entertainment,2,27.0,54.0,AUBURN GRESHAM,2002,,,
2002,2003,fresh_food_and_daily_needs,2,390.0,1170.0,AUBURN GRESHAM,2002,,,
2002,2003,home_based_or_non_storefront,2,90.5,0.0,AUBURN GRESHAM,2002,,,
2002,2003,industrial_or_logistics,2,53.5,-107.0,AUBURN GRESHAM,2002,,,
2002,2003,local_retail_and_commercial_services,2,87.0,87.0,AUBURN GRESHAM,2002,,,
2002,2003,personal_and_health_services,2,113.5,227.0,AUBURN GRESHAM,2002,,,
2002,2003,restaurants_and_social_life,2,90.5,271.5,AUBURN GRESHAM,2002,,,
2002,2003,uncategorized,2,363.0,0.0,AUBURN GRESHAM,2002,,,
2004,2005,auto_oriented,2,106.0,-318.0,AUBURN GRESHAM,2004,,,
2004,2005,community_and_entertainment,2,29.0,58.0,AUBURN GRESHAM,2004,,,
2004,2005,fresh_food_and_daily_needs,2,503.0,1509.0,AUBURN GRESHAM,2004,,,
2004,2005,home_based_or_non_storefront,2,107.5,0.0,AUBURN GRESHAM,2004,,,
2004,2005,industrial_or_logistics,2,69.5,-139.0,AUBURN GRESHAM,2004,,,
2004,2005,local_retail_and_commercial_services,2,110.5,110.5,AUBURN GRESHAM,2004,,,
2004,2005,personal_and_health_services,2,148.5,297.0,AUBURN GRESHAM,2004,,,
2004,2005,restaurants_and_social_life,2,87.5,262.5,AUBURN GRESHAM,2004,,,
2004,2005,uncategorized,2,448.0,0.0,AUBURN GRESHAM,2004,,,
2006,2007,auto_oriented,2,106.5,-319.5,AUBURN GRESHAM,2006,,,
2006,2007,community_and_entertainment,2,36.5,73.0,AUBURN GRESHAM,2006,,,
2006,2007,fresh_food_and_daily_needs,2,475.0,1425.0,AUBURN GRESHAM,2006,,,
2006,2007,home_based_or_non_storefront,2,106.5,0.0,AUBURN GRESHAM,2006,,,
2006,2007,industrial_or_logistics,2,69.5,-139.0,AUBURN GRESHAM,2006,,,
2006,2007,local_retail_and_commercial_services,2,109.0,109.0,AUBURN GRESHAM,2006,,,
2006,2007,personal_and_health_services,2,137.5,275.0,AUBURN GRESHAM,2006,,,
2006,2007,restaurants_and_social_life,2,75.5,226.5,AUBURN GRESHAM,2006,,,
2006,2007,uncategorized,2,433.0,0.0,AUBURN GRESHAM,2006,,,
2008,2009,auto_oriented,2,81.5,-244.5,AUBURN GRESHAM,2008,,,
2008,2009,community_and_entertainment,2,29.0,58.0,AUBURN GRESHAM,2008,,,
2008,2009,fresh_food_and_daily_needs,2,356.0,1068.0,AUBURN GRESHAM,2008,,,
2008,2009,home_based_or_non_storefront,2,66.0,0.0,AUBURN GRESHAM,2008,,,
2008,2009,industrial_or_logistics,2,47.0,-94.0,AUBURN GRESHAM,2008,,,
2008,2009,local_retail_and_commercial_services,2,82.0,82.0,AUBURN GRESHAM,2008,,,
2008,2009,personal_and_health_services,2,95.5,191.0,AUBURN GRESHAM,2008,,,
2008,2009,restaurants_and_social_life,2,56.0,168.0,AUBURN GRESHAM,2008,,,
2008,2009,uncategorized,2,357.5,0.0,AUBURN GRESHAM,2008,,,
2010,2011,auto_oriented,2,80.5,-241.5,AUBURN GRESHAM,2010,,,
2010,2011,community_and_entertainment,2,26.0,52.0,AUBURN GRESHAM,2010,,,
2010,2011,fresh_food_and_daily_needs,2,375.5,1126.5,AUBURN GRESHAM,2010,,,
2010,2011,home_based_or_non_storefront,2,59.0,0.0,AUBURN GRESHAM,2010,,,
2010,2011,industrial_or_logistics,2,41.0,-82.0,AUBURN GRESHAM,2010,,,
2010,2011,local_retail_and_commercial_services,2,86.0,86.0,AUBURN GRESHAM,2010,,,
2010,2011,personal_and_health_services,2,91.0,182.0,AUBURN GRESHAM,2010,,,
2010,2011,restaurants_and_social_life,2,52.5,157.5,AUBURN GRESHAM,2010,,,
2010,2011,uncategorized,2,349.0,0.0,AUBURN GRESHAM,2010,,,
2012,2013,auto_oriented,2,79.0,-237.0,AUBURN GRESHAM,2012,,,
2012,2013,community_and_entertainment,2,21.5,43.0,AUBURN GRESHAM,2012,,,
2012,2013,fresh_food_and_daily_needs,2,416.5,1249.5,AUBURN GRESHAM,2012,,,
2012,2013,home_based_or_non_storefront,2,69.5,0.0,AUBURN GRESHAM,2012,,,
2012,2013,industrial_or_logistics,2,41.0,-82.0,AUBURN GRESHAM,2012,,,
2012,2013,local_retail_and_commercial_services,2,79.5,79.5,AUBURN GRESHAM,2012,,,
2012,2013,personal_and_health_services,2,119.0,238.0,AUBURN GRESHAM,2012,,,
2012,2013,restaurants_and_social_life,2,44.0,132.0,AUBURN GRESHAM,2012,,,
2012,2013,uncategorized,2,231.5,0.0,AUBURN GRESHAM,2012,,,
2014,2015,auto_oriented,2,56.5,-169.5,AUBURN GRESHAM,2014,,,
2014,2015,community_and_entertainment,2,17.5,35.0,AUBURN GRESHAM,2014,,,
2014,2015,fresh_food_and_daily_needs,2,373.0,1119.0,AUBURN GRESHAM,2014,,,
2014,2015,home_based_or_non_storefront,2,50.0,0.0,AUBURN GRESHAM,2014,,,
2014,2015,industrial_or_logistics,2,31.0,-62.0,AUBURN GRESHAM,2014,,,
2014,2015,local_retail_and_commercial_services,2,82.0,82.0,AUBURN GRESHAM,2014,,,
2014,2015,personal_and_health_services,2,110.5,221.0,AUBURN GRESHAM,2014,,,
2014,2015,restaurants_and_social_life,2,36.0,108.0,AUBURN GRESHAM,2014,,,
2014,2015,uncategorized,2,124.5,0.0,AUBURN GRESHAM,2014,,,
2016,2017,auto_oriented,2,55.0,-165.0,AUBURN GRESHAM,2016,,,
2016,2017,community_and_entertainment,2,16.5,33.0,AUBURN GRESHAM,2016,,,
2016,2017,fresh_food_and_daily_needs,2,348.0,1044.0,AUBURN GRESHAM,2016,,,
2016,2017,home_based_or_non_storefront,2,52.0,0.0,AUBURN GRESHAM,2016,,,
2016,2017,industrial_or_logistics,2,29.5,-59.0,AUBURN GRESHAM,2016,,,
2016,2017,local_retail_and_commercial_services,2,80.5,80.5,AUBURN GRESHAM,2016,,,
2016,2017,personal_and_health_services,2,110.5,221.0,AUBURN GRESHAM,2016,,,
2016,2017,restaurants_and_social_life,2,31.5,94.5,AUBURN GRESHAM,2016,,,
2016,2017,uncategorized,2,102.5,0.0,AUBURN GRESHAM,2016,,,
2018,2019,auto_oriented,2,52.5,-157.5,AUBURN GRESHAM,2018,,,
2018,2019,community_and_entertainment,2,18.0,36.0,AUBURN GRESHAM,2018,,,
2018,2019,fresh_food_and_daily_needs,2,359.5,1078.5,AUBURN GRESHAM,2018,,,
2018,2019,home_based_or_non_storefront,2,49.5,0.0,AUBURN GRESHAM,2018,,,
2018,2019,industrial_or_logistics,2,29.0,-58.0,AUBURN GRESHAM,2018,,,
2018,2019,local_retail_and_commercial_services,2,77.0,77.0,AUBURN GRESHAM,2018,,,
2018,2019,personal_and_health_services,2,109.5,219.0,AUBURN GRESHAM,2018,,,
2018,2019,restaurants_and_social_life,2,31.5,94.5,AUBURN GRESHAM,2018,,,
2018,2019,uncategorized,2,72.5,0.0,AUBURN GRESHAM,2018,,,
2020,2021,auto_oriented,2,51.5,-154.5,AUBURN GRESHAM,2020,,,
2020,2021,community_and_entertainment,2,18.0,36.0,AUBURN GRESHAM,2020,,,
2020,2021,fresh_food_and_daily_needs,2,356.5,1069.5,AUBURN GRESHAM,2020,,,
2020,2021,home_based_or_non_storefront,2,59.0,0.0,AUBURN GRESHAM,2020,,,
2020,2021,industrial_or_logistics,2,29.0,-58.0,AUBURN GRESHAM,2020,,,
2020,2021,local_retail_and_commercial_services,2,88.0,88.0,AUBURN GRESHAM,2020,,,
2020,2021,personal_and_health_services,2,107.5,215.0,AUBURN GRESHAM,2020,,,
2020,2021,restaurants_and_social_life,2,31.0,93.0,AUBURN GRESHAM,2020,,,
2020,2021,uncategorized,2,65.0,0.0,AUBURN GRESHAM,2020,,,
2022,2023,auto_oriented,2,44.5,-133.5,AUBURN GRESHAM,2022,,,
2022,2023,community_and_entertainment,2,21.0,42.0,AUBURN GRESHAM,2022,,,
2022,2023,fresh_food_and_daily_needs,2,340.5,1021.5,AUBURN GRESHAM,2022,,,
2022,2023,home_based_or_non_storefront,2,48.0,0.0,AUBURN GRESHAM,2022,,,
2022,2023,industrial_or_logistics,2,19.5,-39.0,AUBURN GRESHAM,2022,,,
2022,2023,local_retail_and_commercial_services,2,70.5,70.5,AUBURN GRESHAM,2022,,,
2022,2023,personal_and_health_services,2,97.5,195.0,AUBURN GRESHAM,2022,,,
2022,2023,restaurants_and_social_life,2,30.5,91.5,AUBURN GRESHAM,2022,,,
2022,2023,uncategorized,2,51.0,0.0,AUBURN GRESHAM,2022,,,
2024,2025,auto_oriented,2,40.5,-121.5,AUBURN GRESHAM,2024,,,
2024,2025,community_and_entertainment,2,22.5,45.0,AUBURN GRESHAM,2024,,,
2024,2025,fresh_food_and_daily_needs,2,342.5,1027.5,AUBURN GRESHAM,2024,,,
2024,2025,home_based_or_non_storefront,2,30.5,0.0,AUBURN GRESHAM,2024,,,
2024,2025,industrial_or_logistics,2,16.5,-33.0,AUBURN GRESHAM,2024,,,
2024,2025,local_retail_and_commercial_services,2,48.5,48.5,AUBURN GRESHAM,2024,,,
2024,2025,personal_and_health_services,2,88.5,177.0,AUBURN GRESHAM,2024,,,
2024,2025,restaurants_and_social_life,2,25.5,76.5,AUBURN GRESHAM,2024,,,
2024,2025,uncategorized,2,45.5,0.0,AUBURN GRESHAM,2024,,,
2002,2003,auto_oriented,2,208.5,-625.5,AUSTIN,2002,,,
2002,2003,community_and_entertainment,2,77.5,155.0,AUSTIN,2002,,,
2002,2003,fresh_food_and_daily_needs,2,898.0,2694.0,AUSTIN,2002,,,
2002,2003,home_based_or_non_storefront,2,184.5,0.0,AUSTIN,2002,,,
2002,2003,industrial_or_logistics,2,258.5,-517.0,AUSTIN,2002,,,
2002,2003,local_retail_and_commercial_services,2,205.5,205.5,AUSTIN,2002,,,
2002,2003,personal_and_health_services,2,210.0,420.0,AUSTIN,2002,,,
2002,2003,restaurants_and_social_life,2,171.5,514.5,AUSTIN,2002,,,
2002,2003,uncategorized,2,879.5,0.0,AUSTIN,2002,,,
2004,2005,auto_oriented,2,289.0,-867.0,AUSTIN,2004,,,
2004,2005,community_and_entertainment,2,105.5,211.0,AUSTIN,2004,,,
2004,2005,fresh_food_and_daily_needs,2,1086.0,3258.0,AUSTIN,2004,,,
2004,2005,home_based_or_non_storefront,2,219.0,0.0,AUSTIN,2004,,,
2004,2005,industrial_or_logistics,2,363.5,-727.0,AUSTIN,2004,,,
2004,2005,local_retail_and_commercial_services,2,297.0,297.0,AUSTIN,2004,,,
2004,2005,personal_and_health_services,2,282.5,565.0,AUSTIN,2004,,,
2004,2005,restaurants_and_social_life,2,175.0,525.0,AUSTIN,2004,,,
2004,2005,uncategorized,2,1255.5,0.0,AUSTIN,2004,,,
2006,2007,auto_oriented,2,273.5,-820.5,AUSTIN,2006,,,
2006,2007,community_and_entertainment,2,95.0,190.0,AUSTIN,2006,,,
2006,2007,fresh_food_and_daily_needs,2,998.5,2995.5,AUSTIN,2006,,,
2006,2007,home_based_or_non_storefront,2,209.5,0.0,AUSTIN,2006,,,
2006,2007,industrial_or_logistics,2,365.5,-731.0,AUSTIN,2006,,,
2006,2007,local_retail_and_commercial_services,2,250.5,250.5,AUSTIN,2006,,,
2006,2007,personal_and_health_services,2,282.5,565.0,AUSTIN,2006,,,
2006,2007,restaurants_and_social_life,2,157.0,471.0,AUSTIN,2006,,,
2006,2007,uncategorized,2,1117.0,0.0,AUSTIN,2006,,,
2008,2009,auto_oriented,2,226.5,-679.5,AUSTIN,2008,,,
2008,2009,community_and_entertainment,2,75.5,151.0,AUSTIN,2008,,,
2008,2009,fresh_food_and_daily_needs,2,811.5,2434.5,AUSTIN,2008,,,
2008,2009,home_based_or_non_storefront,2,154.5,0.0,AUSTIN,2008,,,
2008,2009,industrial_or_logistics,2,300.5,-601.0,AUSTIN,2008,,,
2008,2009,local_retail_and_commercial_services,2,180.0,180.0,AUSTIN,2008,,,
2008,2009,personal_and_health_services,2,233.0,466.0,AUSTIN,2008,,,
2008,2009,restaurants_and_social_life,2,109.5,328.5,AUSTIN,2008,,,
2008,2009,uncategorized,2,961.5,0.0,AUSTIN,2008,,,
2010,2011,auto_oriented,2,224.5,-673.5,AUSTIN,2010,,,
2010,2011,community_and_entertainment,2,73.0,146.0,AUSTIN,2010,,,
2010,2011,fresh_food_and_daily_needs,2,850.5,2551.5,AUSTIN,2010,,,
2010,2011,home_based_or_non_storefront,2,134.5,0.0,AUSTIN,2010,,,
2010,2011,industrial_or_logistics,2,304.5,-609.0,AUSTIN,2010,,,
2010,2011,local_retail_and_commercial_services,2,181.0,181.0,AUSTIN,2010,,,
2010,2011,personal_and_health_services,2,212.0,424.0,AUSTIN,2010,,,
2010,2011,restaurants_and_social_life,2,101.0,303.0,AUSTIN,2010,,,
2010,2011,uncategorized,2,893.5,0.0,AUSTIN,2010,,,
2012,2013,auto_oriented,2,222.5,-667.5,AUSTIN,2012,,,
2012,2013,community_and_entertainment,2,55.5,111.0,AUSTIN,2012,,,
2012,2013,fresh_food_and_daily_needs,2,865.5,2596.5,AUSTIN,2012,,,
2012,2013,home_based_or_non_storefront,2,141.5,0.0,AUSTIN,2012,,,
2012,2013,industrial_or_logistics,2,295.5,-591.0,AUSTIN,2012,,,
2012,2013,local_retail_and_commercial_services,2,194.0,194.0,AUSTIN,2012,,,
2012,2013,personal_and_health_services,2,225.0,450.0,AUSTIN,2012,,,
2012,2013,restaurants_and_social_life,2,89.0,267.0,AUSTIN,2012,,,
2012,2013,uncategorized,2,662.5,0.0,AUSTIN,2012,,,
2014,2015,auto_oriented,2,161.0,-483.0,AUSTIN,2014,,,
2014,2015,community_and_entertainment,2,45.0,90.0,AUSTIN,2014,,,
2014,2015,fresh_food_and_daily_needs,2,863.5,2590.5,AUSTIN,2014,,,
2014,2015,home_based_or_non_storefront,2,91.0,0.0,AUSTIN,2014,,,
2014,2015,industrial_or_logistics,2,240.5,-481.0,AUSTIN,2014,,,
2014,2015,local_retail_and_commercial_services,2,230.0,230.0,AUSTIN,2014,,,
2014,2015,personal_and_health_services,2,204.0,408.0,AUSTIN,2014,,,
2014,2015,restaurants_and_social_life,2,79.5,238.5,AUSTIN,2014,,,
2014,2015,uncategorized,2,336.5,0.0,AUSTIN,2014,,,
2016,2017,auto_oriented,2,169.5,-508.5,AUSTIN,2016,,,
2016,2017,community_and_entertainment,2,43.5,87.0,AUSTIN,2016,,,
2016,2017,fresh_food_and_daily_needs,2,827.5,2482.5,AUSTIN,2016,,,
2016,2017,home_based_or_non_storefront,2,94.0,0.0,AUSTIN,2016,,,
2016,2017,industrial_or_logistics,2,247.0,-494.0,AUSTIN,2016,,,
2016,2017,local_retail_and_commercial_services,2,253.0,253.0,AUSTIN,2016,,,
2016,2017,personal_and_health_services,2,192.5,385.0,AUSTIN,2016,,,
2016,2017,restaurants_and_social_life,2,76.0,228.0,AUSTIN,2016,,,
2016,2017,uncategorized,2,265.5,0.0,AUSTIN,2016,,,
2018,2019,auto_oriented,2,183.0,-549.0,AUSTIN,2018,,,
2018,2019,community_and_entertainment,2,41.0,82.0,AUSTIN,2018,,,
2018,2019,fresh_food_and_daily_needs,2,778.5,2335.5,AUSTIN,2018,,,
2018,2019,home_based_or_non_storefront,2,113.0,0.0,AUSTIN,2018,,,
2018,2019,industrial_or_logistics,2,262.5,-525.0,AUSTIN,2018,,,
2018,2019,local_retail_and_commercial_services,2,265.5,265.5,AUSTIN,2018,,,
2018,2019,personal_and_health_services,2,190.5,381.0,AUSTIN,2018,,,
2018,2019,restaurants_and_social_life,2,70.0,210.0,AUSTIN,2018,,,
2018,2019,uncategorized,2,215.5,0.0,AUSTIN,2018,,,
2020,2021,auto_oriented,2,178.5,-535.5,AUSTIN,2020,,,
2020,2021,community_and_entertainment,2,45.0,90.0,AUSTIN,2020,,,
2020,2021,fresh_food_and_daily_needs,2,801.0,2403.0,AUSTIN,2020,,,
2020,2021,home_based_or_non_storefront,2,153.0,0.0,AUSTIN,2020,,,
2020,2021,industrial_or_logistics,2,239.5,-479.0,AUSTIN,2020,,,
2020,2021,local_retail_and_commercial_services,2,245.0,245.0,AUSTIN,2020,,,
2020,2021,personal_and_health_services,2,192.5,385.0,AUSTIN,2020,,,
2020,2021,restaurants_and_social_life,2,74.0,222.0,AUSTIN,2020,,,
2020,2021,uncategorized,2,190.5,0.0,AUSTIN,2020,,,
2022,2023,auto_oriented,2,161.0,-483.0,AUSTIN,2022,,,
2022,2023,community_and_entertainment,2,54.0,108.0,AUSTIN,2022,,,
2022,2023,fresh_food_and_daily_needs,2,804.5,2413.5,AUSTIN,2022,,,
2022,2023,home_based_or_non_storefront,2,140.0,0.0,AUSTIN,2022,,,
2022,2023,industrial_or_logistics,2,227.5,-455.0,AUSTIN,2022,,,
2022,2023,local_retail_and_commercial_services,2,198.5,198.5,AUSTIN,2022,,,
2022,2023,personal_and_health_services,2,186.5,373.0,AUSTIN,2022,,,
2022,2023,restaurants_and_social_life,2,74.0,222.0,AUSTIN,2022,,,
2022,2023,uncategorized,2,173.5,0.0,AUSTIN,2022,,,
2024,2025,auto_oriented,2,148.0,-444.0,AUSTIN,2024,,,
2024,2025,community_and_entertainment,2,46.5,93.0,AUSTIN,2024,,,
2024,2025,fresh_food_and_daily_needs,2,795.0,2385.0,AUSTIN,2024,,,
2024,2025,home_based_or_non_storefront,2,100.5,0.0,AUSTIN,2024,,,
2024,2025,industrial_or_logistics,2,203.0,-406.0,AUSTIN,2024,,,
2024,2025,local_retail_and_commercial_services,2,163.0,163.0,AUSTIN,2024,,,
2024,2025,personal_and_health_services,2,163.0,326.0,AUSTIN,2024,,,
2024,2025,restaurants_and_social_life,2,72.0,216.0,AUSTIN,2024,,,
2024,2025,uncategorized,2,148.5,0.0,AUSTIN,2024,,,
2002,2003,auto_oriented,2,40.5,-121.5,AVALON PARK,2002,,,
2002,2003,community_and_entertainment,2,2.5,5.0,AVALON PARK,2002,,,
2002,2003,fresh_food_and_daily_needs,2,91.0,273.0,AVALON PARK,2002,,,
2002,2003,home_based_or_non_storefront,2,35.5,0.0,AVALON PARK,2002,,,
2002,2003,industrial_or_logistics,2,14.0,-28.0,AVALON PARK,2002,,,
2002,2003,local_retail_and_commercial_services,2,33.5,33.5,AVALON PARK,2002,,,
2002,2003,personal_and_health_services,2,53.0,106.0,AVALON PARK,2002,,,
2002,2003,restaurants_and_social_life,2,11.0,33.0,AVALON PARK,2002,,,
