zip_code,year,period_start_year,period_end_year,years_in_period,land_area_sqmi,active_license_count,active_license_density_per_sqmi,positive_storefront_count,positive_storefront_density_per_sqmi,positive_weight,positive_weight_density_per_sqmi,negative_weight,negative_weight_density_per_sqmi,net_weight,net_weight_density_per_sqmi,mix_balance,destination_intensity,walkability_score
60636,2016,2016,2017,2,3.913,895.5,228.853,576.0,147.202,1498.5,382.954,593.5,151.674,905.0,231.28,0.716,1.0,83.0
60636,2018,2018,2019,2,3.913,853.5,218.119,539.5,137.874,1396.0,356.76,592.5,151.418,803.5,205.341,0.702,1.0,82.1
60636,2020,2020,2021,2,3.913,848.0,216.714,553.0,141.324,1443.5,368.899,572.0,146.179,871.5,222.719,0.716,1.0,83.0
60636,2022,2022,2023,2,3.913,766.5,195.886,505.0,129.057,1318.0,336.826,519.0,132.635,799.0,204.191,0.717,1.0,83.0
60636,2024,2024,2025,2,3.913,761.0,194.48,514.0,131.357,1352.0,345.515,495.5,126.629,856.5,218.886,0.732,1.0,83.9
60637,2002,2002,2003,2,4.528,1043.0,230.345,634.0,140.018,1653.5,365.172,200.5,44.28,1453.0,320.892,0.892,1.0,93.5
60637,2004,2004,2005,2,4.528,1315.5,290.526,793.5,175.243,2057.5,454.395,266.5,58.856,1791.0,395.539,0.885,1.0,93.1
60637,2006,2006,2007,2,4.528,1291.0,285.115,767.5,169.501,2016.0,445.23,269.0,59.408,1747.0,385.822,0.882,1.0,92.9
60637,2008,2008,2009,2,4.528,1038.5,229.351,613.5,135.49,1624.5,358.768,196.5,43.397,1428.0,315.371,0.892,1.0,93.5
60637,2010,2010,2011,2,4.528,1003.0,221.511,603.0,133.171,1616.5,357.001,192.0,42.403,1424.5,314.598,0.894,1.0,93.6
60637,2012,2012,2013,2,4.528,930.5,205.499,596.0,131.625,1599.5,353.246,184.0,40.636,1415.5,312.61,0.897,1.0,93.8
60637,2014,2014,2015,2,4.528,776.5,171.489,584.0,128.975,1563.5,345.296,132.0,29.152,1431.5,316.144,0.922,1.0,95.3
60637,2016,2016,2017,2,4.528,756.5,167.072,581.5,128.423,1516.5,334.916,120.5,26.612,1396.0,308.304,0.926,1.0,95.6
60637,2018,2018,2019,2,4.528,762.0,168.286,590.0,130.3,1560.0,344.523,118.5,26.17,1441.5,318.352,0.929,1.0,95.8
60637,2020,2020,2021,2,4.528,796.0,175.795,609.5,134.607,1632.0,360.424,122.5,27.054,1509.5,333.37,0.93,1.0,95.8
60637,2022,2022,2023,2,4.528,760.5,167.955,590.0,130.3,1570.5,346.842,118.0,26.06,1452.5,320.782,0.93,1.0,95.8
60637,2024,2024,2025,2,4.528,720.5,159.121,581.0,128.313,1549.5,342.204,112.0,24.735,1437.5,317.469,0.933,1.0,96.0
60638,2002,2002,2003,2,11.065,1654.5,149.526,894.0,80.795,2359.0,213.195,514.0,46.453,1845.0,166.742,0.821,1.0,89.3
60638,2004,2004,2005,2,11.065,2051.5,185.404,1049.0,94.803,2717.5,245.594,679.0,61.365,2038.5,184.23,0.8,1.0,88.0
60638,2006,2006,2007,2,11.065,2006.0,181.292,1001.0,90.465,2591.0,234.162,673.0,60.822,1918.0,173.339,0.794,1.0,87.6
60638,2008,2008,2009,2,11.065,1508.5,136.331,759.0,68.595,1962.5,177.361,486.5,43.967,1476.0,133.394,0.801,1.0,88.1
60638,2010,2010,2011,2,11.065,1499.5,135.517,755.5,68.278,1957.5,176.909,496.5,44.871,1461.0,132.038,0.798,1.0,87.9
60638,2012,2012,2013,2,11.065,1499.0,135.472,796.5,71.984,2077.5,187.754,583.0,52.689,1494.5,135.066,0.781,1.0,86.9
60638,2014,2014,2015,2,11.065,1262.0,114.053,768.0,69.408,1984.0,179.304,472.5,42.702,1511.5,136.602,0.808,1.0,88.5
60638,2016,2016,2017,2,11.065,1248.5,112.833,804.0,72.662,2071.0,187.167,460.0,41.573,1611.0,145.594,0.818,1.0,89.1
60638,2018,2018,2019,2,11.065,1237.0,111.794,843.5,76.231,2203.0,199.096,439.0,39.675,1764.0,159.422,0.834,1.0,90.0
60638,2020,2020,2021,2,11.065,1185.5,107.14,832.5,75.237,2174.0,196.475,426.5,38.545,1747.5,157.93,0.836,1.0,90.2
60638,2022,2022,2023,2,11.065,1152.5,104.157,809.0,73.113,2114.5,191.098,422.5,38.183,1692.0,152.915,0.833,1.0,90.0
60638,2024,2024,2025,2,11.065,1105.0,99.864,793.0,71.667,2085.0,188.432,398.5,36.014,1686.5,152.418,0.84,1.0,90.4
60639,2002,2002,2003,2,4.962,3913.0,788.593,1867.0,376.26,4701.0,947.4,1656.5,333.837,3044.5,613.563,0.739,1.0,84.4
60639,2004,2004,2005,2,4.962,5068.5,1021.463,2329.5,469.468,5716.5,1152.056,2191.0,441.556,3525.5,710.5,0.723,1.0,83.4
60639,2006,2006,2007,2,4.962,5045.5,1016.828,2264.5,456.368,5519.5,1112.354,2281.5,459.794,3238.0,652.559,0.708,1.0,82.5
60639,2008,2008,2009,2,4.962,3911.0,788.19,1731.5,348.952,4232.0,852.882,1764.5,355.603,2467.5,497.279,0.706,1.0,82.3
60639,2010,2010,2011,2,4.962,3825.5,770.959,1714.5,345.526,4192.5,844.921,1818.0,366.385,2374.5,478.537,0.698,1.0,81.9
60639,2012,2012,2013,2,4.962,3492.5,703.849,1714.5,345.526,4236.5,853.789,1740.0,350.665,2496.5,503.124,0.709,1.0,82.5
60639,2014,2014,2015,2,4.962,2939.0,592.301,1789.0,360.54,4369.5,880.593,1309.5,263.906,3060.0,616.687,0.769,1.0,86.2
60639,2016,2016,2017,2,4.962,2852.5,574.869,1785.5,359.835,4345.5,875.756,1319.5,265.921,3026.0,609.835,0.767,1.0,86.0
60639,2018,2018,2019,2,4.962,2798.0,563.886,1810.5,364.873,4405.5,887.848,1337.5,269.549,3068.0,618.299,0.767,1.0,86.0
60639,2020,2020,2021,2,4.962,2720.0,548.166,1833.5,369.508,4499.5,906.792,1273.0,256.55,3226.5,650.242,0.779,1.0,86.8
60639,2022,2022,2023,2,4.962,2597.0,523.378,1785.5,359.835,4414.5,889.661,1176.5,237.102,3238.0,652.559,0.79,1.0,87.4
60639,2024,2024,2025,2,4.962,2494.0,502.62,1745.5,351.773,4350.0,876.663,1084.0,218.46,3266.0,658.202,0.801,1.0,88.0
60640,2002,2002,2003,2,2.361,2781.5,1178.102,1662.5,704.151,4137.0,1752.224,514.0,217.704,3623.0,1534.519,0.889,1.0,93.4
60640,2004,2004,2005,2,2.361,3459.0,1465.057,1974.0,836.086,4902.0,2076.239,666.5,282.296,4235.5,1793.943,0.88,1.0,92.8
60640,2006,2006,2007,2,2.361,3191.0,1351.546,1741.5,737.611,4371.5,1851.546,661.5,280.178,3710.0,1571.368,0.869,1.0,92.1
60640,2008,2008,2009,2,2.361,2512.5,1064.168,1372.5,581.321,3444.5,1458.916,498.5,211.139,2946.0,1247.776,0.874,1.0,92.4
60640,2010,2010,2011,2,2.361,2526.5,1070.097,1389.0,588.31,3500.5,1482.634,497.5,210.716,3003.0,1271.919,0.876,1.0,92.5
60640,2012,2012,2013,2,2.361,2519.0,1066.921,1481.5,627.488,3735.0,1581.957,458.5,194.197,3276.5,1387.759,0.891,1.0,93.4
60640,2014,2014,2015,2,2.361,2209.5,935.832,1538.5,651.631,3877.0,1642.101,358.5,151.842,3518.5,1490.258,0.915,1.0,94.9
60640,2016,2016,2017,2,2.361,2121.5,898.56,1564.5,662.643,3954.0,1674.714,338.0,143.16,3616.0,1531.554,0.921,1.0,95.3
60640,2018,2018,2019,2,2.361,2061.0,872.935,1552.5,657.56,3963.0,1678.526,303.5,128.547,3659.5,1549.979,0.929,1.0,95.7
60640,2020,2020,2021,2,2.361,1994.0,844.557,1547.5,655.443,3998.5,1693.562,257.5,109.064,3741.0,1584.498,0.939,1.0,96.4
60640,2022,2022,2023,2,2.361,1892.5,801.567,1490.5,631.3,3866.0,1637.442,221.0,93.604,3645.0,1543.837,0.946,1.0,96.8
60640,2024,2024,2025,2,2.361,1836.5,777.848,1493.0,632.359,3887.5,1646.548,190.0,80.474,3697.5,1566.074,0.953,1.0,97.2
60641,2002,2002,2003,2,4.027,2989.0,742.24,1360.5,337.845,3405.5,845.667,1187.5,294.885,2218.0,550.782,0.741,1.0,84.5
60641,2004,2004,2005,2,4.027,3758.0,933.201,1699.0,421.902,4213.0,1046.188,1437.0,356.841,2776.0,689.347,0.746,1.0,84.7
60641,2006,2006,2007,2,4.027,3546.5,880.68,1535.5,381.301,3802.5,944.251,1379.5,342.563,2423.0,601.689,0.734,1.0,84.0
60641,2008,2008,2009,2,4.027,2639.5,655.451,1129.0,280.358,2801.0,695.555,1067.0,264.962,1734.0,430.593,0.724,1.0,83.4
60641,2010,2010,2011,2,4.027,2530.0,628.259,1096.0,272.163,2733.5,678.793,1045.0,259.498,1688.5,419.295,0.723,1.0,83.4
60641,2012,2012,2013,2,4.027,2483.5,616.712,1121.0,278.371,2821.5,700.646,1091.5,271.045,1730.0,429.6,0.721,1.0,83.3
60641,2014,2014,2015,2,4.027,2116.0,525.453,1157.5,287.435,2885.5,716.538,817.5,203.005,2068.0,513.534,0.779,1.0,86.8
60641,2016,2016,2017,2,4.027,2004.0,497.641,1165.5,289.421,2882.5,715.793,811.0,201.391,2071.5,514.403,0.78,1.0,86.8
60641,2018,2018,2019,2,4.027,1903.5,472.684,1149.0,285.324,2848.5,707.35,816.5,202.756,2032.0,504.594,0.777,1.0,86.6
60641,2020,2020,2021,2,4.027,1783.0,442.761,1130.0,280.606,2824.5,701.391,774.0,192.203,2050.5,509.188,0.785,1.0,87.1
60641,2022,2022,2023,2,4.027,1740.5,432.208,1108.0,275.143,2788.5,692.451,743.0,184.505,2045.5,507.946,0.79,1.0,87.4
60641,2024,2024,2025,2,4.027,1728.5,429.228,1124.0,279.116,2847.0,706.978,718.0,178.296,2129.0,528.681,0.799,1.0,87.9
60642,2002,2002,2003,2,1.668,972.0,582.734,486.0,291.367,1310.5,785.671,232.0,139.089,1078.5,646.583,0.85,1.0,91.0
60642,2004,2004,2005,2,1.668,1269.5,761.091,601.5,360.612,1593.0,955.036,286.5,171.763,1306.5,783.273,0.848,1.0,90.9
60642,2006,2006,2007,2,1.668,1268.5,760.492,588.5,352.818,1551.5,930.156,287.0,172.062,1264.5,758.094,0.844,1.0,90.6
60642,2008,2008,2009,2,1.668,1146.5,687.35,526.5,315.647,1382.0,828.537,247.5,148.381,1134.5,680.156,0.848,1.0,90.9
60642,2010,2010,2011,2,1.668,1389.5,833.034,645.5,386.99,1692.0,1014.388,347.0,208.034,1345.0,806.355,0.83,1.0,89.8
60642,2012,2012,2013,2,1.668,1570.0,941.247,754.5,452.338,1955.0,1172.062,566.0,339.329,1389.0,832.734,0.775,1.0,86.5
60642,2014,2014,2015,2,1.668,1487.0,891.487,864.0,517.986,2182.5,1308.453,497.0,297.962,1685.5,1010.492,0.815,1.0,88.9
60642,2016,2016,2017,2,1.668,1480.0,887.29,920.5,551.859,2259.0,1354.317,525.0,314.748,1734.0,1039.568,0.811,1.0,88.7
60642,2018,2018,2019,2,1.668,1440.5,863.609,944.0,565.947,2313.5,1386.99,447.0,267.986,1866.5,1119.005,0.838,1.0,90.3
60642,2020,2020,2021,2,1.668,1428.0,856.115,1001.5,600.42,2517.5,1509.293,384.5,230.516,2133.0,1278.777,0.868,1.0,92.1
60642,2022,2022,2023,2,1.668,1286.5,771.283,934.5,560.252,2404.5,1441.547,302.0,181.055,2102.5,1260.492,0.888,1.0,93.3
60642,2024,2024,2025,2,1.668,1261.0,755.995,936.5,561.451,2449.5,1468.525,244.5,146.583,2205.0,1321.942,0.909,1.0,94.6
60643,2002,2002,2003,2,7.356,1444.5,196.37,732.0,99.511,1777.5,241.639,287.5,39.084,1490.0,202.556,0.861,1.0,91.6
60643,2004,2004,2005,2,7.356,1790.0,243.339,903.5,122.825,2176.0,295.813,377.5,51.319,1798.5,244.494,0.852,1.0,91.1
60643,2006,2006,2007,2,7.356,1749.5,237.833,878.0,119.358,2157.0,293.23,392.5,53.358,1764.5,239.872,0.846,1.0,90.8
60643,2008,2008,2009,2,7.356,1349.5,183.456,686.0,93.257,1687.5,229.405,294.0,39.967,1393.5,189.437,0.852,1.0,91.1
60643,2010,2010,2011,2,7.356,1302.5,177.066,686.5,93.325,1694.0,230.288,285.5,38.812,1408.5,191.476,0.856,1.0,91.3
60643,2012,2012,2013,2,7.356,1299.5,176.659,731.0,99.375,1789.5,243.271,286.5,38.948,1503.0,204.323,0.862,1.0,91.7
60643,2014,2014,2015,2,7.356,1137.5,154.636,747.0,101.55,1803.0,245.106,218.5,29.704,1584.5,215.402,0.892,1.0,93.5
60643,2016,2016,2017,2,7.356,1068.0,145.188,739.5,100.53,1791.0,243.475,202.0,27.461,1589.0,216.014,0.899,1.0,93.9
60643,2018,2018,2019,2,7.356,1034.0,140.566,739.0,100.462,1774.5,241.232,172.0,23.382,1602.5,217.849,0.912,1.0,94.7
60643,2020,2020,2021,2,7.356,1030.0,140.022,759.0,103.181,1829.0,248.641,155.0,21.071,1674.0,227.569,0.922,1.0,95.3
60643,2022,2022,2023,2,7.356,1019.5,138.594,760.5,103.385,1840.5,250.204,158.0,21.479,1682.5,228.725,0.921,1.0,95.3
60643,2024,2024,2025,2,7.356,952.5,129.486,730.5,99.307,1820.5,247.485,148.0,20.12,1672.5,227.365,0.925,1.0,95.5
60644,2002,2002,2003,2,3.511,1259.5,358.73,634.0,180.575,1633.5,465.252,484.5,137.995,1149.0,327.257,0.771,1.0,86.3
60644,2004,2004,2005,2,3.511,1795.0,511.25,825.5,235.118,2096.5,597.123,773.0,220.165,1323.5,376.958,0.731,1.0,83.8
60644,2006,2006,2007,2,3.511,1527.0,434.919,701.0,199.658,1792.0,510.396,684.0,194.816,1108.0,315.58,0.724,1.0,83.4
60644,2008,2008,2009,2,3.511,1260.0,358.872,560.5,159.641,1434.0,408.431,588.0,167.474,846.0,240.957,0.709,1.0,82.6
60644,2010,2010,2011,2,3.511,1225.0,348.903,576.0,164.056,1492.0,424.95,592.0,168.613,900.0,256.337,0.716,1.0,83.0
60644,2012,2012,2013,2,3.511,1167.5,332.526,602.0,171.461,1553.0,442.324,596.0,169.752,957.0,272.572,0.723,1.0,83.4
60644,2014,2014,2015,2,3.511,960.0,273.426,606.5,172.743,1551.5,441.897,456.0,129.878,1095.5,312.019,0.773,1.0,86.4
60644,2016,2016,2017,2,3.511,945.5,269.296,611.5,174.167,1545.5,440.188,477.5,136.001,1068.0,304.187,0.764,1.0,85.8
60644,2018,2018,2019,2,3.511,908.5,258.758,567.5,161.635,1414.5,402.877,529.0,150.669,885.5,252.207,0.728,1.0,83.7
60644,2020,2020,2021,2,3.511,914.0,260.325,572.5,163.059,1436.0,409.0,491.0,139.846,945.0,269.154,0.745,1.0,84.7
60644,2022,2022,2023,2,3.511,879.5,250.498,555.0,158.075,1416.0,403.304,457.0,130.162,959.0,273.142,0.756,1.0,85.4
60644,2024,2024,2025,2,3.511,775.5,220.877,507.0,144.403,1312.5,373.825,420.5,119.766,892.0,254.059,0.757,1.0,85.4
60645,2002,2002,2003,2,2.226,832.0,373.765,473.0,212.489,1211.0,544.025,179.5,80.638,1031.5,463.387,0.871,1.0,92.3
60645,2004,2004,2005,2,2.226,1024.5,460.243,563.5,253.145,1413.0,634.771,228.0,102.426,1185.0,532.345,0.861,1.0,91.7
60645,2006,2006,2007,2,2.226,950.5,426.999,509.0,228.661,1290.0,579.515,208.5,93.666,1081.5,485.849,0.861,1.0,91.7
60645,2008,2008,2009,2,2.226,766.0,344.115,386.5,173.63,968.5,435.085,194.0,87.152,774.5,347.934,0.833,1.0,90.0
60645,2010,2010,2011,2,2.226,737.5,331.312,374.5,168.239,939.5,422.058,181.0,81.312,758.5,340.746,0.838,1.0,90.3
60645,2012,2012,2013,2,2.226,726.0,326.146,392.0,176.101,994.0,446.541,164.0,73.675,830.0,372.866,0.858,1.0,91.5
60645,2014,2014,2015,2,2.226,611.0,274.483,402.0,180.593,1028.5,462.04,111.5,50.09,917.0,411.95,0.902,1.0,94.1
60645,2016,2016,2017,2,2.226,585.0,262.803,387.5,174.079,997.5,448.113,114.0,51.213,883.5,396.9,0.897,1.0,93.8
60645,2018,2018,2019,2,2.226,563.5,253.145,380.5,170.934,975.0,438.005,113.0,50.764,862.0,387.242,0.896,1.0,93.8
60645,2020,2020,2021,2,2.226,548.0,246.181,381.0,171.159,987.5,443.621,102.5,46.047,885.0,397.574,0.906,1.0,94.4
60645,2022,2022,2023,2,2.226,487.0,218.778,336.5,151.168,886.0,398.023,94.5,42.453,791.5,355.571,0.904,1.0,94.2
60645,2024,2024,2025,2,2.226,463.5,208.221,334.0,150.045,883.0,396.676,79.5,35.714,803.5,360.961,0.917,1.0,95.0
60646,2002,2002,2003,2,4.438,1076.5,242.564,471.0,106.129,1175.0,264.759,264.5,59.599,910.5,205.16,0.816,1.0,89.0
60646,2004,2004,2005,2,4.438,1312.0,295.629,588.0,132.492,1424.5,320.978,327.5,73.795,1097.0,247.183,0.813,1.0,88.8
60646,2006,2006,2007,2,4.438,1239.5,279.292,547.5,123.366,1300.0,292.925,310.5,69.964,989.5,222.961,0.807,1.0,88.4
60646,2008,2008,2009,2,4.438,989.0,222.848,446.5,100.608,1050.5,236.706,243.0,54.754,807.5,181.951,0.812,1.0,88.7
60646,2010,2010,2011,2,4.438,990.5,223.186,455.5,102.636,1067.0,240.424,238.0,53.628,829.0,186.796,0.818,1.0,89.1
60646,2012,2012,2013,2,4.438,1011.5,227.918,475.0,107.03,1106.0,249.211,276.0,62.19,830.0,187.021,0.8,1.0,88.0
60646,2014,2014,2015,2,4.438,836.5,188.486,460.0,103.65,1069.5,240.987,198.0,44.615,871.5,196.372,0.844,1.0,90.6
60646,2016,2016,2017,2,4.438,779.0,175.53,452.5,101.96,1047.0,235.917,186.5,42.023,860.5,193.894,0.849,1.0,90.9
60646,2018,2018,2019,2,4.438,728.0,164.038,440.5,99.256,1031.0,232.312,165.5,37.292,865.5,195.02,0.862,1.0,91.7
60646,2020,2020,2021,2,4.438,722.5,162.799,450.0,101.397,1064.0,239.748,162.5,36.616,901.5,203.132,0.868,1.0,92.1
60646,2022,2022,2023,2,4.438,644.5,145.223,416.5,93.849,1001.5,225.665,154.5,34.813,847.0,190.852,0.866,1.0,92.0
60646,2024,2024,2025,2,4.438,616.5,138.914,422.5,95.201,1031.5,232.425,153.5,34.588,878.0,197.837,0.87,1.0,92.2
60647,2002,2002,2003,2,3.963,4033.5,1017.79,2331.0,588.191,5850.5,1476.281,966.0,243.755,4884.5,1232.526,0.858,1.0,91.5
60647,2004,2004,2005,2,3.963,5444.5,1373.833,2983.5,752.839,7417.5,1871.688,1423.5,359.198,5994.0,1512.491,0.839,1.0,90.3
60647,2006,2006,2007,2,3.963,4693.0,1184.204,2515.5,634.746,6267.5,1581.504,1126.5,284.254,5141.0,1297.25,0.848,1.0,90.9
60647,2008,2008,2009,2,3.963,3698.0,933.131,1962.5,495.206,4972.0,1254.605,862.5,217.638,4109.5,1036.967,0.852,1.0,91.1
60647,2010,2010,2011,2,3.963,3624.0,914.459,1966.5,496.215,5043.0,1272.521,866.5,218.647,4176.5,1053.873,0.853,1.0,91.2
60647,2012,2012,2013,2,3.963,3645.0,919.758,2155.5,543.906,5559.5,1402.851,944.0,238.203,4615.5,1164.648,0.855,1.0,91.3
60647,2014,2014,2015,2,3.963,3210.5,810.119,2246.5,566.869,5796.5,1462.655,679.0,171.335,5117.5,1291.32,0.895,1.0,93.7
60647,2016,2016,2017,2,3.963,3191.5,805.324,2326.0,586.929,6034.0,1522.584,622.0,156.952,5412.0,1365.632,0.907,1.0,94.4
60647,2018,2018,2019,2,3.963,3205.0,808.731,2395.5,604.466,6257.5,1578.981,586.5,147.994,5671.0,1430.987,0.914,1.0,94.9
60647,2020,2020,2021,2,3.963,3218.5,812.137,2515.0,634.62,6661.0,1680.797,514.0,129.7,6147.0,1551.098,0.928,1.0,95.7
60647,2022,2022,2023,2,3.963,3092.0,780.217,2441.5,616.074,6532.5,1648.372,461.5,116.452,6071.0,1531.92,0.934,1.0,96.0
60647,2024,2024,2025,2,3.963,3040.0,767.096,2425.0,611.91,6539.5,1650.139,442.0,111.532,6097.5,1538.607,0.937,1.0,96.2
60649,2002,2002,2003,2,3.62,1401.5,387.155,807.0,222.928,2006.0,554.144,194.0,53.591,1812.0,500.552,0.912,1.0,94.7
60649,2004,2004,2005,2,3.62,1816.5,501.796,1036.5,286.326,2566.5,708.978,230.5,63.674,2336.0,645.304,0.918,1.0,95.1
60649,2006,2006,2007,2,3.62,1731.5,478.315,994.0,274.586,2462.0,680.11,175.0,48.343,2287.0,631.768,0.934,1.0,96.0
60649,2008,2008,2009,2,3.62,1249.5,345.166,750.0,207.182,1846.0,509.945,121.0,33.425,1725.0,476.519,0.938,1.0,96.3
60649,2010,2010,2011,2,3.62,1191.5,329.144,728.5,201.243,1809.5,499.862,123.0,33.978,1686.5,465.884,0.936,1.0,96.2
60649,2012,2012,2013,2,3.62,1089.5,300.967,729.0,201.381,1822.5,503.453,127.0,35.083,1695.5,468.37,0.935,1.0,96.1
60649,2014,2014,2015,2,3.62,916.0,253.039,696.0,192.265,1737.0,479.834,117.0,32.32,1620.0,447.514,0.937,1.0,96.2
60649,2016,2016,2017,2,3.62,827.0,228.453,641.5,177.21,1586.0,438.122,105.0,29.006,1481.0,409.116,0.938,1.0,96.3
60649,2018,2018,2019,2,3.62,833.5,230.249,643.0,177.624,1590.5,439.365,103.5,28.591,1487.0,410.773,0.939,1.0,96.3
60649,2020,2020,2021,2,3.62,901.0,248.895,688.5,190.193,1713.5,473.343,110.5,30.525,1603.0,442.818,0.939,1.0,96.4
60649,2022,2022,2023,2,3.62,789.5,218.094,613.5,169.475,1540.0,425.414,103.5,28.591,1436.5,396.823,0.937,1.0,96.2
60649,2024,2024,2025,2,3.62,706.0,195.028,571.5,157.873,1457.5,402.624,100.0,27.624,1357.5,375.0,0.936,1.0,96.1
60650,2002,2002,2003,2,,3.0,,0.0,,0.0,,6.0,,-6.0,,0.0,0.0,0.0
60650,2004,2004,2005,2,,4.0,,0.0,,0.0,,8.0,,-8.0,,0.0,0.0,0.0
60650,2006,2006,2007,2,,4.0,,1.0,,2.0,,7.0,,-5.0,,0.222,0.0,13.3
60650,2008,2008,2009,2,,3.0,,1.5,,3.0,,3.0,,0.0,,0.5,0.0,30.0
60650,2010,2010,2011,2,,3.0,,1.5,,3.0,,3.0,,0.0,,0.5,0.0,30.0
60650,2012,2012,2013,2,,2.5,,1.5,,3.0,,2.0,,1.0,,0.6,0.0,36.0
60650,2014,2014,2015,2,,1.5,,1.5,,3.0,,0.0,,3.0,,1.0,0.0,60.0
60650,2016,2016,2017,2,,1.5,,1.5,,3.0,,0.0,,3.0,,1.0,0.0,60.0
60650,2018,2018,2019,2,,1.0,,1.0,,2.0,,0.0,,2.0,,1.0,0.0,60.0
60651,2002,2002,2003,2,3.463,2348.5,678.169,1138.0,328.617,2837.0,819.232,909.5,262.634,1927.5,556.598,0.757,1.0,85.4
60651,2004,2004,2005,2,3.463,2698.5,779.238,1284.5,370.921,3203.0,924.921,1112.0,321.109,2091.0,603.812,0.742,1.0,84.5
60651,2006,2006,2007,2,3.463,2583.0,745.885,1201.0,346.809,3007.0,868.322,1149.5,331.938,1857.5,536.385,0.723,1.0,83.4
60651,2008,2008,2009,2,3.463,2035.5,587.785,912.0,263.355,2293.0,662.143,904.5,261.19,1388.5,400.953,0.717,1.0,83.0
60651,2010,2010,2011,2,3.463,1928.0,556.743,857.5,247.618,2165.0,625.18,895.0,258.446,1270.0,366.734,0.708,1.0,82.5
60651,2012,2012,2013,2,3.463,1806.0,521.513,911.5,263.211,2320.5,670.084,905.0,261.334,1415.5,408.75,0.719,1.0,83.2
60651,2014,2014,2015,2,3.463,1479.5,427.231,898.0,259.313,2267.0,654.635,731.5,211.233,1535.5,443.402,0.756,1.0,85.4
60651,2016,2016,2017,2,3.463,1393.5,402.397,880.5,254.259,2143.0,618.828,716.5,206.902,1426.5,411.926,0.749,1.0,85.0
60651,2018,2018,2019,2,3.463,1395.5,402.974,908.0,262.2,2179.5,629.368,692.0,199.827,1487.5,429.541,0.759,1.0,85.5
60651,2020,2020,2021,2,3.463,1392.5,402.108,923.0,266.532,2234.0,645.105,627.5,181.201,1606.5,463.904,0.781,1.0,86.8
60651,2022,2022,2023,2,3.463,1298.5,374.964,874.5,252.527,2152.5,621.571,600.5,173.405,1552.0,448.166,0.782,1.0,86.9
60651,2024,2024,2025,2,3.463,1211.5,349.841,827.5,238.955,2073.5,598.758,572.5,165.319,1501.0,433.439,0.784,1.0,87.0
60652,2002,2002,2003,2,4.838,1294.0,267.466,625.5,129.289,1504.5,310.976,330.0,68.21,1174.5,242.766,0.82,1.0,89.2
60652,2004,2004,2005,2,4.838,1540.5,318.417,721.0,149.029,1684.0,348.078,411.0,84.952,1273.0,263.125,0.804,1.0,88.2
60652,2006,2006,2007,2,4.838,1483.5,306.635,673.0,139.107,1568.5,324.204,391.5,80.922,1177.0,243.282,0.8,1.0,88.0
60652,2008,2008,2009,2,4.838,1173.5,242.559,517.5,106.966,1209.5,250.0,293.5,60.666,916.0,189.334,0.805,1.0,88.3
60652,2010,2010,2011,2,4.838,1101.5,227.677,500.5,103.452,1175.0,242.869,305.0,63.043,870.0,179.826,0.794,1.0,87.6
60652,2012,2012,2013,2,4.838,1057.0,218.479,527.5,109.033,1227.0,253.617,357.0,73.791,870.0,179.826,0.775,1.0,86.5
60652,2014,2014,2015,2,4.838,866.5,179.103,551.0,113.89,1259.0,260.232,260.5,53.845,998.5,206.387,0.829,1.0,89.7
60652,2016,2016,2017,2,4.838,841.0,173.832,565.0,116.784,1283.0,265.192,247.5,51.158,1035.5,214.035,0.838,1.0,90.3
60652,2018,2018,2019,2,4.838,809.0,167.218,554.0,114.51,1290.0,266.639,250.0,51.674,1040.0,214.965,0.838,1.0,90.3
60652,2020,2020,2021,2,4.838,816.5,168.768,554.0,114.51,1313.0,271.393,242.0,50.021,1071.0,221.372,0.844,1.0,90.7
60652,2022,2022,2023,2,4.838,776.5,160.5,530.5,109.653,1270.5,262.609,227.0,46.92,1043.5,215.688,0.848,1.0,90.9
60652,2024,2024,2025,2,4.838,685.0,141.587,468.5,96.838,1133.0,234.188,218.0,45.06,915.0,189.128,0.839,1.0,90.3
60653,2002,2002,2003,2,2.36,719.0,304.661,418.0,177.119,1058.5,448.517,69.0,29.237,989.5,419.28,0.939,1.0,96.3
60653,2004,2004,2005,2,2.36,913.5,387.076,514.5,218.008,1275.5,540.466,85.0,36.017,1190.5,504.449,0.938,1.0,96.3
60653,2006,2006,2007,2,2.36,889.5,376.907,459.5,194.703,1121.0,475.0,76.5,32.415,1044.5,442.585,0.936,1.0,96.2
60653,2008,2008,2009,2,2.36,696.0,294.915,347.0,147.034,851.5,360.805,44.0,18.644,807.5,342.161,0.951,1.0,97.1
60653,2010,2010,2011,2,2.36,654.5,277.331,343.0,145.339,836.0,354.237,37.0,15.678,799.0,338.559,0.958,1.0,97.5
60653,2012,2012,2013,2,2.36,657.0,278.39,390.5,165.466,937.5,397.246,40.5,17.161,897.0,380.085,0.959,1.0,97.5
60653,2014,2014,2015,2,2.36,560.5,237.5,400.5,169.703,957.5,405.72,30.5,12.924,927.0,392.797,0.969,1.0,98.1
60653,2016,2016,2017,2,2.36,547.5,231.992,401.0,169.915,983.0,416.525,28.5,12.076,954.5,404.449,0.972,1.0,98.3
60653,2018,2018,2019,2,2.36,594.5,251.907,428.0,181.356,1059.5,448.941,34.5,14.619,1025.0,434.322,0.968,1.0,98.1
